TransactionID,CustomerID,TransactionDate,Product,Quantity,UnitPrice,TotalAmount,Country
3363,157,2024-11-24,Home & Garden,3,47.53,142.58,USA
2994,123,2024-11-24,Books,2,44.2,88.4,Canada
2937,120,2024-11-24,Sports,4,42.45,169.8,UK
3293,149,2024-11-24,Clothing,3,19.59,58.77,USA
2289,86,2024-11-24,Home & Garden,2,11.67,23.33,Canada
3026,124,2024-11-24,Clothing,4,38.77,155.06,USA
3116,133,2024-11-24,Beauty,1,23.99,23.99,Canada
3242,145,2024-11-24,Books,2,29.91,59.83,Germany
2976,122,2024-11-24,Toys,4,24.73,98.92,UK
3215,143,2024-11-24,Electronics,5,17.09,85.44,USA
3278,148,2024-11-24,Sports,4,22.68,90.7,UK
3058,127,2024-11-24,Health,3,14.54,43.63,UK
3209,142,2024-11-24,Food & Beverage,5,22.38,111.92,USA
2346,89,2024-11-24,Sports,3,28.59,85.78,UK
3538,176,2024-11-24,Clothing,4,25.64,102.55,UK
1891,64,2024-11-24,Sports,4,27.07,108.28,UK
2410,92,2024-11-24,Food & Beverage,4,27.26,109.03,UK
1852,61,2024-11-24,Electronics,3,12.43,37.3,UK
2727,109,2024-11-24,Books,4,21.27,85.06,USA
1748,54,2024-11-24,Electronics,5,5.82,29.08,USA
2193,82,2024-11-24,Home & Garden,5,23.33,116.64,UK
2587,102,2024-11-24,Health,4,18.5,74.0,UK
2136,78,2024-11-24,Toys,1,96.6,96.6,UK
2582,101,2024-11-24,Food & Beverage,3,42.68,128.04,UK
2819,113,2024-11-24,Health,4,15.39,61.57,USA
2172,80,2024-11-24,Automotive,3,64.37,193.12,UK
1705,51,2024-11-24,Beauty,4,17.39,69.58,USA
2128,78,2024-11-24,Books,5,25.94,129.7,UK
2126,78,2024-11-24,Automotive,1,149.87,149.87,USA
2507,98,2024-11-24,Books,5,10.91,54.56,USA
1733,53,2024-11-24,Sports,1,160.69,160.69,USA
3970,217,2024-11-24,Home & Garden,3,16.58,49.75,Canada
3909,211,2024-11-24,Sports,5,20.62,103.1,Germany
3829,204,2024-11-24,Health,4,37.89,151.56,USA
3753,198,2024-11-24,Clothing,5,31.23,156.16,Germany
1756,55,2024-11-24,Beauty,2,70.17,140.33,UK
3897,211,2024-11-24,Toys,4,17.42,69.66,Canada
2877,116,2024-11-24,Beauty,1,85.21,85.21,UK
3799,202,2024-11-24,Clothing,1,63.47,63.47,USA
2365,90,2024-11-24,Sports,5,17.05,85.24,UK
3854,206,2024-11-24,Automotive,5,24.45,122.23,UK
2684,107,2024-11-24,Books,5,34.02,170.12,USA
2378,90,2024-11-24,Automotive,2,48.64,97.28,Canada
3745,197,2024-11-25,Electronics,5,28.83,144.14,UK
2774,111,2024-11-25,Automotive,2,38.03,76.05,Germany
2985,122,2024-11-25,Health,5,11.75,58.76,USA
4014,221,2024-11-25,Books,2,60.15,120.29,Germany
3657,190,2024-11-25,Automotive,2,10.68,21.36,UK
2526,99,2024-11-25,Books,2,64.0,128.0,USA
3847,206,2024-11-25,Beauty,4,23.23,92.91,USA
3262,146,2024-11-25,Beauty,4,3.76,15.04,Canada
3782,200,2024-11-25,Electronics,5,9.71,48.57,UK
3781,200,2024-11-25,Beauty,1,135.8,135.8,UK
2588,102,2024-11-25,Toys,3,15.88,47.65,UK
3927,213,2024-11-25,Health,3,46.03,138.08,USA
2689,107,2024-11-25,Electronics,4,22.67,90.7,USA
2312,88,2024-11-25,Clothing,3,51.44,154.33,USA
2972,122,2024-11-25,Books,3,11.79,35.38,USA
2220,83,2024-11-25,Sports,2,29.01,58.03,UK
3295,149,2024-11-25,Electronics,5,10.85,54.23,UK
3014,123,2024-11-25,Sports,4,23.89,95.58,USA
2710,108,2024-11-25,Beauty,3,12.6,37.8,USA
2880,117,2024-11-25,Home & Garden,1,33.08,33.08,Canada
2180,81,2024-11-25,Beauty,2,60.12,120.25,Germany
3322,153,2024-11-25,Food & Beverage,1,16.16,16.16,USA
1755,55,2024-11-25,Electronics,3,64.68,194.04,USA
3437,164,2024-11-25,Beauty,1,58.68,58.68,UK
2023,71,2024-11-25,Sports,1,36.47,36.47,USA
2200,82,2024-11-25,Health,3,18.63,55.89,USA
1833,60,2024-11-25,Electronics,4,12.41,49.65,UK
3428,163,2024-11-25,Sports,1,72.77,72.77,Canada
3442,165,2024-11-25,Beauty,3,37.67,113.02,USA
1807,59,2024-11-25,Health,1,90.86,90.86,USA
3081,129,2024-11-25,Electronics,4,19.62,78.47,UK
3511,173,2024-11-25,Health,3,14.98,44.94,Canada
3204,141,2024-11-25,Home & Garden,4,10.26,41.04,USA
2062,73,2024-11-25,Electronics,4,46.72,186.9,UK
3107,132,2024-11-25,Beauty,2,38.49,76.98,USA
2482,97,2024-11-25,Toys,3,65.11,195.33,USA
3412,162,2024-11-25,Automotive,1,155.49,155.49,USA
3227,143,2024-11-25,Health,4,3.39,13.54,UK
2184,81,2024-11-25,Home & Garden,5,12.35,61.73,USA
3481,169,2024-11-25,Books,1,53.57,53.57,UK
1932,67,2024-11-26,Books,3,60.24,180.73,France
1949,67,2024-11-26,Sports,3,14.24,42.72,USA
2357,90,2024-11-26,Electronics,2,84.09,168.18,USA
2645,104,2024-11-26,Home & Garden,2,32.7,65.4,USA
1905,65,2024-11-26,Books,4,19.17,76.69,Germany
3148,136,2024-11-26,Beauty,3,20.53,61.6,USA
3891,210,2024-11-26,Home & Garden,1,113.55,113.55,UK
2322,88,2024-11-26,Health,2,42.87,85.74,UK
1840,60,2024-11-26,Electronics,5,24.8,124.02,USA
2392,91,2024-11-26,Toys,3,44.65,133.95,USA
3866,207,2024-11-26,Food & Beverage,2,27.76,55.51,USA
2004,70,2024-11-26,Food & Beverage,5,25.23,126.15,UK
1899,64,2024-11-26,Food & Beverage,1,158.47,158.47,USA
1903,64,2024-11-26,Automotive,3,16.95,50.85,Canada
1776,57,2024-11-26,Food & Beverage,1,109.22,109.22,UK
3283,148,2024-11-26,Electronics,3,31.48,94.43,UK
2245,84,2024-11-26,Beauty,3,59.92,179.76,USA
2335,89,2024-11-26,Electronics,1,22.69,22.69,Canada
2513,98,2024-11-26,Books,5,7.28,36.39,USA
3220,143,2024-11-26,Toys,2,50.82,101.65,UK
2461,95,2024-11-26,Sports,4,32.07,128.28,France
3244,145,2024-11-26,Sports,1,88.23,88.23,USA
2522,98,2024-11-26,Electronics,2,33.9,67.8,Germany
2086,74,2024-11-26,Home & Garden,1,38.69,38.69,USA
2455,95,2024-11-26,Clothing,2,91.46,182.91,USA
1865,62,2024-11-26,Food & Beverage,3,59.42,178.26,Germany
2576,101,2024-11-26,Beauty,2,83.27,166.53,UK
3197,140,2024-11-26,Home & Garden,4,13.67,54.7,France
3932,213,2024-11-26,Home & Garden,5,13.89,69.43,UK
3931,213,2024-11-26,Health,4,27.28,109.13,UK
1880,63,2024-11-26,Automotive,1,41.31,41.31,USA
2047,72,2024-11-26,Electronics,1,59.87,59.87,UK
2038,72,2024-11-26,Books,4,28.11,112.45,USA
2138,79,2024-11-26,Toys,4,34.04,136.17,USA
2417,93,2024-11-26,Health,1,22.42,22.42,USA
2603,103,2024-11-26,Automotive,4,25.61,102.43,UK
2304,87,2024-11-26,Electronics,1,40.61,40.61,USA
3725,196,2024-11-26,Food & Beverage,3,34.66,103.97,France
2729,109,2024-11-26,Clothing,2,73.78,147.57,UK
2744,110,2024-11-26,Food & Beverage,5,22.92,114.6,France
3589,182,2024-11-26,Toys,2,42.05,84.1,Canada
3369,157,2024-11-26,Food & Beverage,5,10.64,53.21,UK
2308,88,2024-11-26,Health,3,11.08,33.24,Canada
2932,120,2024-11-26,Home & Garden,3,18.05,54.16,UK
2797,112,2024-11-26,Books,3,12.21,36.64,UK
2209,82,2024-11-26,Clothing,1,163.14,163.14,UK
3569,180,2024-11-26,Clothing,2,16.58,33.17,USA
3450,166,2024-11-26,Automotive,1,65.39,65.39,UK
3685,192,2024-11-26,Clothing,4,21.81,87.23,USA
2850,115,2024-11-26,Beauty,2,21.15,42.3,USA
3389,160,2024-11-26,Automotive,5,23.61,118.04,USA
2943,120,2024-11-26,Beauty,4,40.18,160.71,Canada
2772,111,2024-11-26,Clothing,3,7.62,22.86,USA
3431,164,2024-11-26,Toys,2,32.04,64.08,Germany
3549,177,2024-11-26,Toys,3,8.52,25.55,USA
2752,110,2024-11-26,Automotive,5,32.48,162.41,UK
3731,196,2024-11-26,Beauty,5,21.52,107.6,USA
3551,178,2024-11-26,Books,1,157.71,157.71,Canada
3806,203,2024-11-26,Automotive,3,31.66,94.98,USA
2677,106,2024-11-26,Clothing,3,39.58,118.73,USA
2702,107,2024-11-26,Automotive,5,34.51,172.56,UK
3764,199,2024-11-26,Beauty,4,7.17,28.7,UK
2295,87,2024-11-26,Health,1,67.26,67.26,Canada
3473,168,2024-11-26,Clothing,3,51.1,153.29,USA
2982,122,2024-11-27,Books,1,95.54,95.54,UK
2671,105,2024-11-27,Home & Garden,2,64.38,128.76,USA
3514,174,2024-11-27,Sports,5,14.12,70.62,USA
1716,52,2024-11-27,Books,2,21.93,43.86,Germany
3515,174,2024-11-27,Clothing,1,19.62,19.62,UK
1717,52,2024-11-27,Beauty,5,26.54,132.7,USA
3578,182,2024-11-27,Electronics,1,43.71,43.71,France
2597,102,2024-11-27,Health,4,45.76,183.06,USA
2899,117,2024-11-27,Books,5,7.59,37.96,USA
1890,64,2024-11-27,Beauty,3,33.16,99.48,Canada
2253,84,2024-11-27,Electronics,4,9.79,39.15,USA
3400,161,2024-11-27,Sports,5,25.41,127.03,Canada
4045,225,2024-11-27,Books,4,24.24,96.97,USA
3182,139,2024-11-27,Sports,1,120.97,120.97,USA
2148,79,2024-11-27,Home & Garden,3,46.2,138.61,Germany
1888,64,2024-11-27,Beauty,3,12.95,38.84,USA
4026,222,2024-11-27,Toys,5,5.71,28.57,USA
2851,115,2024-11-27,Health,3,41.39,124.17,Germany
2473,96,2024-11-27,Home & Garden,4,17.36,69.45,Canada
2859,116,2024-11-27,Home & Garden,5,26.19,130.97,USA
2593,102,2024-11-27,Books,3,59.04,177.13,USA
3359,156,2024-11-27,Electronics,4,6.62,26.49,Canada
3694,193,2024-11-27,Books,5,16.25,81.27,UK
1842,60,2024-11-27,Home & Garden,5,24.0,119.99,UK
3149,136,2024-11-27,Beauty,5,12.23,61.17,USA
2565,101,2024-11-27,Sports,3,22.04,66.11,UK
3862,207,2024-11-27,Automotive,2,23.0,46.0,UK
2320,88,2024-11-27,Electronics,3,35.28,105.83,USA
1968,68,2024-11-27,Clothing,2,73.92,147.83,UK
2633,104,2024-11-27,Home & Garden,3,12.91,38.73,UK
2926,119,2024-11-27,Sports,2,72.39,144.79,UK
2079,74,2024-11-27,Food & Beverage,1,180.04,180.04,USA
1868,62,2024-11-27,Beauty,1,46.44,46.44,USA
1970,68,2024-11-27,Clothing,2,81.8,163.6,UK
1794,58,2024-11-28,Home & Garden,5,30.12,150.59,UK
3090,131,2024-11-28,Home & Garden,4,13.25,52.99,USA
2057,73,2024-11-28,Health,4,40.99,163.96,USA
1830,60,2024-11-28,Sports,3,59.85,179.55,USA
3194,140,2024-11-28,Health,2,75.46,150.92,France
2048,73,2024-11-28,Sports,3,52.43,157.3,Canada
2150,79,2024-11-28,Beauty,5,24.31,121.57,USA
2862,116,2024-11-28,Electronics,3,52.2,156.61,UK
3525,175,2024-11-28,Electronics,4,14.04,56.15,USA
1920,65,2024-11-28,Food & Beverage,3,56.24,168.72,USA
1943,67,2024-11-28,Clothing,5,32.02,160.11,UK
3456,166,2024-11-28,Books,4,34.05,136.19,Germany
1913,65,2024-11-28,Home & Garden,4,33.23,132.93,USA
3126,134,2024-11-28,Health,3,11.57,34.7,UK
3152,136,2024-11-28,Beauty,1,135.49,135.49,Canada
3548,177,2024-11-28,Beauty,5,10.03,50.16,USA
1977,69,2024-11-28,Health,3,26.8,80.4,USA
1992,69,2024-11-28,Books,1,136.39,136.39,UK
1996,69,2024-11-28,Health,4,34.29,137.14,Germany
2388,91,2024-11-28,Sports,1,184.66,184.66,Canada
2064,74,2024-11-28,Books,4,21.72,86.86,USA
3507,173,2024-11-28,Toys,4,22.37,89.47,Canada
2400,92,2024-11-28,Electronics,5,10.03,50.17,USA
3482,169,2024-11-28,Clothing,5,18.36,91.78,USA
2186,81,2024-11-28,Food & Beverage,3,34.24,102.71,USA
2101,76,2024-11-28,Toys,3,14.04,42.12,USA
3042,126,2024-11-28,Books,2,21.72,43.44,Germany
1719,52,2024-11-28,Home & Garden,3,22.89,68.66,USA
2777,111,2024-11-28,Sports,5,21.88,109.4,UK
2525,99,2024-11-28,Automotive,1,85.21,85.21,UK
2765,111,2024-11-28,Health,4,15.66,62.62,USA
3381,158,2024-11-28,Electronics,5,22.89,114.44,Canada
2539,99,2024-11-28,Food & Beverage,2,75.51,151.01,UK
2284,86,2024-11-28,Beauty,2,87.42,174.84,Canada
2748,110,2024-11-28,Books,3,48.86,146.59,UK
2953,121,2024-11-28,Toys,4,11.04,44.16,France
2133,78,2024-11-28,Sports,2,68.04,136.08,USA
2263,85,2024-11-28,Books,5,6.82,34.09,USA
3717,195,2024-11-28,Automotive,2,19.25,38.5,UK
3462,167,2024-11-28,Beauty,2,34.2,68.39,France
2161,80,2024-11-28,Toys,1,161.15,161.15,USA
2683,106,2024-11-28,Home & Garden,1,134.41,134.41,Canada
2999,123,2024-11-28,Books,2,20.66,41.31,USA
2642,104,2024-11-28,Home & Garden,1,48.79,48.79,USA
4041,224,2024-11-28,Health,2,48.22,96.43,Canada
3230,144,2024-11-28,Health,5,10.13,50.65,Canada
3710,195,2024-11-28,Beauty,2,45.57,91.13,USA
2812,113,2024-11-28,Food & Beverage,3,42.65,127.95,USA
2490,97,2024-11-28,Food & Beverage,3,42.07,126.22,Canada
3226,143,2024-11-28,Food & Beverage,4,28.07,112.29,USA
2931,120,2024-11-28,Electronics,3,38.96,116.88,UK
2478,96,2024-11-28,Toys,3,15.91,47.72,UK
3604,184,2024-11-28,Electronics,5,25.69,128.43,Canada
3071,128,2024-11-28,Automotive,4,9.03,36.11,France
2469,95,2024-11-28,Clothing,4,22.79,91.17,UK
3211,142,2024-11-28,Toys,4,36.54,146.15,Canada
3210,142,2024-11-28,Clothing,2,63.42,126.84,USA
2281,86,2024-11-28,Health,5,21.65,108.24,Canada
2078,74,2024-11-28,Clothing,2,55.55,111.09,Canada
1820,59,2024-11-29,Beauty,1,33.35,33.35,Canada
3789,201,2024-11-29,Health,2,51.28,102.55,USA
3730,196,2024-11-29,Food & Beverage,1,118.63,118.63,USA
3468,168,2024-11-29,Beauty,3,31.48,94.45,USA
2250,84,2024-11-29,Beauty,3,19.09,57.26,Canada
1869,62,2024-11-29,Food & Beverage,5,5.36,26.81,France
1971,68,2024-11-29,Food & Beverage,1,199.3,199.3,France
3835,205,2024-11-29,Electronics,3,39.16,117.48,UK
2117,77,2024-11-29,Automotive,4,46.14,184.55,UK
3565,180,2024-11-29,Toys,5,13.68,68.42,UK
3933,214,2024-11-29,Beauty,3,24.15,72.44,UK
3963,216,2024-11-29,Beauty,4,28.71,114.84,USA
2129,78,2024-11-29,Books,4,19.1,76.41,USA
3807,203,2024-11-29,Sports,5,31.65,158.24,UK
3684,192,2024-11-29,Health,5,8.72,43.6,USA
2192,82,2024-11-29,Home & Garden,3,10.53,31.58,USA
3395,160,2024-11-29,Automotive,4,28.16,112.65,Canada
2073,74,2024-11-29,Food & Beverage,1,97.04,97.04,USA
2014,71,2024-11-29,Food & Beverage,1,121.71,121.71,Canada
2017,71,2024-11-29,Toys,5,11.34,56.68,Germany
1892,64,2024-11-29,Toys,5,11.96,59.81,UK
3653,189,2024-11-29,Clothing,1,41.81,41.81,USA
3528,175,2024-11-29,Books,5,25.57,127.85,UK
3625,187,2024-11-29,Beauty,2,73.61,147.22,Canada
1816,59,2024-11-29,Books,3,51.45,154.34,Germany
1867,62,2024-11-29,Home & Garden,3,32.4,97.2,Canada
1924,66,2024-11-29,Home & Garden,1,38.14,38.14,Germany
2811,113,2024-11-29,Books,1,63.89,63.89,UK
1737,53,2024-11-29,Automotive,1,99.63,99.63,Germany
2341,89,2024-11-29,Beauty,4,30.18,120.72,France
1795,58,2024-11-29,Food & Beverage,5,35.6,177.99,France
2918,119,2024-11-29,Sports,1,48.07,48.07,USA
2866,116,2024-11-29,Food & Beverage,2,97.65,195.31,Germany
1712,51,2024-11-29,Electronics,1,32.68,32.68,USA
2989,122,2024-11-29,Clothing,3,63.18,189.54,Canada
3103,132,2024-11-29,Beauty,5,31.85,159.27,Canada
1784,58,2024-11-29,Automotive,2,13.17,26.33,USA
2881,117,2024-11-29,Health,5,33.55,167.74,UK
2460,95,2024-11-29,Automotive,1,79.47,79.47,USA
2449,94,2024-11-29,Beauty,5,10.87,54.35,USA
2845,115,2024-11-29,Electronics,4,20.24,80.96,UK
2773,111,2024-11-29,Clothing,2,68.69,137.37,UK
2726,108,2024-11-29,Toys,3,35.97,107.92,USA
2724,108,2024-11-29,Beauty,5,8.02,40.09,USA
2829,114,2024-11-29,Sports,4,13.83,55.32,Germany
2403,92,2024-11-29,Beauty,3,47.65,142.94,USA
2504,98,2024-11-29,Clothing,4,18.94,75.76,USA
2667,105,2024-11-30,Food & Beverage,5,33.85,169.26,USA
2944,120,2024-11-30,Books,1,120.76,120.76,UK
3383,159,2024-11-30,Automotive,1,124.19,124.19,USA
3377,158,2024-11-30,Beauty,5,3.49,17.44,USA
4008,221,2024-11-30,Clothing,5,3.86,19.3,France
3191,140,2024-11-30,Clothing,2,15.54,31.08,Germany
1919,65,2024-11-30,Health,4,41.06,164.24,Canada
2336,89,2024-11-30,Automotive,4,49.84,199.36,Canada
2750,110,2024-11-30,Health,3,56.53,169.59,USA
2555,100,2024-11-30,Beauty,5,21.01,105.04,UK
3923,213,2024-11-30,Beauty,1,13.54,13.54,Germany
2061,73,2024-11-30,Health,1,69.58,69.58,UK
2594,102,2024-11-30,Clothing,5,38.89,194.47,UK
3256,145,2024-11-30,Electronics,2,57.8,115.59,Germany
1942,67,2024-11-30,Automotive,1,39.41,39.41,Germany
2732,109,2024-11-30,Automotive,4,15.1,60.39,UK
2157,79,2024-11-30,Toys,3,20.37,61.1,Germany
2381,91,2024-11-30,Electronics,3,6.99,20.96,Germany
3243,145,2024-11-30,Sports,5,16.29,81.47,USA
1948,67,2024-11-30,Books,3,54.37,163.11,Canada
2227,83,2024-11-30,Toys,2,49.89,99.77,USA
3952,215,2024-11-30,Clothing,2,43.13,86.26,Canada
2351,89,2024-11-30,Automotive,1,90.47,90.47,USA
1876,63,2024-11-30,Books,5,8.52,42.59,USA
3248,145,2024-11-30,Beauty,4,26.74,106.96,UK
1718,52,2024-11-30,Electronics,4,39.65,158.6,France
1779,57,2024-11-30,Food & Beverage,5,29.71,148.54,USA
2105,76,2024-11-30,Beauty,1,79.22,79.22,UK
2119,77,2024-11-30,Books,1,73.68,73.68,UK
3873,208,2024-11-30,Electronics,4,3.68,14.73,UK
2847,115,2024-11-30,Home & Garden,3,28.13,84.39,USA
3555,178,2024-11-30,Sports,1,47.25,47.25,UK
4033,223,2024-11-30,Beauty,1,16.53,16.53,USA
2344,89,2024-11-30,Toys,1,50.93,50.93,UK
2332,89,2024-11-30,Sports,3,49.96,149.88,France
2097,75,2024-11-30,Books,4,11.33,45.32,UK
2266,85,2024-11-30,Clothing,4,18.06,72.25,USA
2897,117,2024-11-30,Beauty,4,36.22,144.86,UK
1967,68,2024-11-30,Sports,4,29.66,118.64,USA
3154,136,2024-11-30,Books,2,21.16,42.33,UK
2906,118,2024-11-30,Home & Garden,2,52.28,104.56,Canada
1746,54,2024-11-30,Toys,2,67.74,135.48,UK
3501,172,2024-11-30,Food & Beverage,4,27.97,111.89,USA
3859,207,2024-11-30,Automotive,1,61.09,61.09,Germany
3096,131,2024-11-30,Electronics,3,32.09,96.28,Canada
640,21,2024-12-01,Health,1,245.49,245.49,Germany
498,17,2024-12-01,Books,5,51.53,257.64,UK
1037,32,2024-12-01,Health,2,165.98,331.97,UK
825,27,2024-12-01,Clothing,2,124.84,249.67,USA
1629,48,2024-12-01,Automotive,2,164.99,329.97,UK
2738,110,2024-12-01,Books,3,32.59,97.76,USA
843,27,2024-12-01,Books,4,65.78,263.12,USA
2740,110,2024-12-01,Food & Beverage,3,33.29,99.86,USA
1436,43,2024-12-01,Health,2,88.75,177.49,Canada
2743,110,2024-12-01,Clothing,4,38.29,153.18,USA
3432,164,2024-12-01,Health,5,4.28,21.41,UK
1593,47,2024-12-01,Clothing,1,228.61,228.61,UK
1236,37,2024-12-01,Books,5,43.2,215.98,USA
2716,108,2024-12-01,Toys,5,5.16,25.78,UK
1672,50,2024-12-01,Electronics,3,45.84,137.53,USA
3938,214,2024-12-01,Toys,3,42.56,127.68,USA
1973,68,2024-12-01,Automotive,4,41.76,167.04,USA
491,17,2024-12-01,Toys,1,98.64,98.64,UK
3011,123,2024-12-01,Electronics,4,41.53,166.13,Canada
801,25,2024-12-01,Food & Beverage,1,272.07,272.07,UK
1676,50,2024-12-01,Books,1,138.76,138.76,UK
3292,149,2024-12-01,Automotive,1,100.08,100.08,USA
2828,114,2024-12-01,Sports,5,36.9,184.49,USA
805,26,2024-12-01,Automotive,4,51.78,207.11,Germany
1010,31,2024-12-01,Automotive,2,20.45,40.9,Canada
580,19,2024-12-01,Clothing,5,47.13,235.66,USA
1090,33,2024-12-01,Food & Beverage,1,24.34,24.34,USA
1523,45,2024-12-01,Toys,4,54.78,219.1,Canada
3305,150,2024-12-01,Food & Beverage,5,5.99,29.94,USA
350,11,2024-12-01,Sports,5,45.29,226.45,UK
867,27,2024-12-01,Books,1,125.8,125.8,USA
2566,101,2024-12-01,Food & Beverage,4,36.51,146.06,UK
3654,189,2024-12-01,Books,4,28.25,113.0,USA
1759,55,2024-12-01,Health,3,18.01,54.04,Germany
955,30,2024-12-01,Food & Beverage,4,22.57,90.29,Canada
1458,44,2024-12-01,Toys,3,28.65,85.94,UK
164,5,2024-12-01,Home & Garden,1,170.76,170.76,USA
537,18,2024-12-01,Electronics,4,11.19,44.74,UK
916,29,2024-12-01,Automotive,5,47.16,235.81,Canada
3387,159,2024-12-01,Sports,1,46.56,46.56,UK
1573,47,2024-12-01,Toys,5,26.95,134.77,USA
1470,44,2024-12-01,Electronics,4,70.58,282.31,Canada
2124,78,2024-12-01,Electronics,5,9.19,45.94,UK
2505,98,2024-12-01,Beauty,5,7.28,36.38,France
314,11,2024-12-01,Automotive,3,61.65,184.94,Canada
1208,36,2024-12-01,Health,2,13.88,27.76,UK
2515,98,2024-12-01,Toys,5,35.36,176.81,Germany
194,7,2024-12-01,Automotive,3,49.96,149.88,Germany
320,11,2024-12-01,Toys,4,20.95,83.79,USA
3658,190,2024-12-01,Electronics,2,45.28,90.56,Germany
3996,220,2024-12-01,Toys,1,55.08,55.08,USA
2096,75,2024-12-01,Automotive,5,7.16,35.8,France
3340,155,2024-12-01,Sports,4,16.95,67.78,UK
1583,47,2024-12-01,Home & Garden,4,42.83,171.3,USA
2090,75,2024-12-01,Automotive,3,60.59,181.76,Canada
869,28,2024-12-01,Electronics,4,52.02,208.09,USA
4053,225,2024-12-01,Books,4,13.81,55.26,UK
1691,50,2024-12-01,Sports,1,227.94,227.94,UK
1501,45,2024-12-01,Electronics,2,153.76,307.51,UK
970,30,2024-12-01,Sports,2,55.35,110.69,UK
121,4,2024-12-01,Electronics,5,28.63,143.14,USA
3464,167,2024-12-01,Health,4,14.29,57.16,UK
2804,112,2024-12-01,Automotive,4,21.43,85.7,UK
3368,157,2024-12-01,Clothing,1,43.39,43.39,France
1897,64,2024-12-01,Books,3,17.37,52.12,USA
3664,190,2024-12-01,Sports,5,11.57,57.85,Germany
887,28,2024-12-01,Toys,4,8.25,33.0,UK
1775,57,2024-12-01,Beauty,5,9.42,47.1,UK
2886,117,2024-12-01,Automotive,3,22.55,67.66,UK
855,27,2024-12-01,Health,2,58.01,116.03,USA
2456,95,2024-12-01,Books,1,107.77,107.77,UK
2314,88,2024-12-01,Automotive,5,28.62,143.12,Germany
369,12,2024-12-01,Automotive,5,10.7,53.49,USA
23,1,2024-12-01,Health,2,50.12,100.23,USA
756,25,2024-12-01,Food & Beverage,3,92.62,277.87,UK
3041,126,2024-12-01,Books,4,23.63,94.52,UK
753,24,2024-12-01,Sports,3,43.85,131.54,USA
1364,41,2024-12-01,Food & Beverage,4,77.16,308.63,USA
3907,211,2024-12-01,Automotive,5,19.7,98.49,UK
449,16,2024-12-01,Toys,4,43.26,173.03,Canada
3820,204,2024-12-01,Food & Beverage,1,107.33,107.33,USA
749,24,2024-12-01,Books,5,54.58,272.92,UK
1354,40,2024-12-01,Automotive,5,66.34,331.7,Canada
1353,40,2024-12-01,Electronics,1,276.78,276.78,USA
2662,105,2024-12-01,Beauty,2,51.65,103.3,UK
411,14,2024-12-01,Home & Garden,2,19.61,39.22,UK
3052,126,2024-12-01,Beauty,5,20.65,103.25,Germany
410,14,2024-12-01,Clothing,4,55.2,220.79,USA
2609,103,2024-12-01,Automotive,3,39.35,118.06,Germany
3809,203,2024-12-01,Beauty,3,46.93,140.78,USA
2686,107,2024-12-01,Automotive,2,76.87,153.74,USA
3883,210,2024-12-01,Beauty,1,137.26,137.26,USA
1345,40,2024-12-01,Toys,3,108.27,324.81,USA
2431,93,2024-12-01,Automotive,5,8.67,43.36,USA
3067,128,2024-12-01,Books,3,13.43,40.28,Germany
2247,84,2024-12-01,Automotive,5,6.73,33.65,UK
2682,106,2024-12-01,Sports,1,61.74,61.74,Germany
1343,40,2024-12-01,Food & Beverage,5,20.8,104.02,USA
712,23,2024-12-01,Food & Beverage,3,93.1,279.29,Canada
3910,211,2024-12-01,Clothing,1,100.18,100.18,USA
716,23,2024-12-01,Toys,1,259.61,259.61,USA
1933,67,2024-12-01,Books,5,34.61,173.07,UK
3134,134,2024-12-01,Home & Garden,3,16.59,49.77,USA
3268,147,2024-12-01,Health,1,33.41,33.41,UK
6,1,2024-12-01,Home & Garden,4,15.93,63.71,UK
2698,107,2024-12-01,Clothing,3,65.52,196.55,UK
1659,49,2024-12-01,Food & Beverage,4,58.31,233.24,UK
1636,48,2024-12-01,Health,2,138.17,276.34,Canada
1991,69,2024-12-01,Beauty,4,7.03,28.12,Germany
1113,34,2024-12-01,Beauty,4,11.42,45.68,UK
722,23,2024-12-02,Automotive,1,193.18,193.18,USA
3508,173,2024-12-02,Automotive,3,29.51,88.54,USA
676,22,2024-12-02,Electronics,3,81.69,245.08,UK
2459,95,2024-12-02,Toys,3,59.93,179.8,Germany
1249,37,2024-12-02,Toys,2,44.27,88.55,Canada
568,19,2024-12-02,Electronics,5,37.37,186.85,USA
1534,46,2024-12-02,Books,3,74.42,223.27,UK
607,20,2024-12-02,Clothing,1,221.93,221.93,USA
1628,48,2024-12-02,Home & Garden,2,17.81,35.62,USA
528,18,2024-12-02,Books,1,139.19,139.19,USA
255,9,2024-12-02,Electronics,5,40.92,204.59,France
730,23,2024-12-02,Books,1,137.16,137.16,UK
265,9,2024-12-02,Home & Garden,3,110.73,332.19,USA
1714,51,2024-12-02,Beauty,2,24.6,49.19,Germany
3201,141,2024-12-02,Books,5,28.67,143.37,USA
157,5,2024-12-02,Food & Beverage,1,109.33,109.33,USA
3531,176,2024-12-02,Beauty,5,6.41,32.05,UK
3997,220,2024-12-02,Food & Beverage,1,76.61,76.61,UK
2454,95,2024-12-02,Automotive,1,92.44,92.44,USA
3388,159,2024-12-02,Toys,3,39.84,119.53,UK
394,13,2024-12-02,Beauty,2,91.62,183.23,Canada
2452,95,2024-12-02,Food & Beverage,2,65.21,130.42,USA
254,9,2024-12-02,Food & Beverage,2,10.52,21.05,USA
561,19,2024-12-02,Books,2,135.39,270.78,USA
